"","time","posX","posY","orientation","mac","signal","rawTime"
"41818",2006-02-23 12:41:14,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720074013
"41819",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:3b:c7:c6",-72,1140720074013
"41820",2006-02-23 12:41:14,31.06,7.19,225,"00:0f:a3:39:dd:cd",-82,1140720074013
"41821",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:b1:97:81",-46,1140720074265
"41822",2006-02-23 12:41:14,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720074265
"41823",2006-02-23 12:41:14,31.06,7.19,225,"00:0f:a3:39:dd:cd",-78,1140720074265
"41824",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720074265
"41825",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:3b:c7:c6",-71,1140720074265
"41826",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720074517
"41827",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720074517
"41828",2006-02-23 12:41:14,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720074517
"41829",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:b1:97:8a",-65,1140720074517
"41830",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:b1:97:90",-78,1140720074517
"41831",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:3b:c7:c6",-70,1140720074517
"41832",2006-02-23 12:41:14,31.06,7.19,225,"00:0f:a3:39:dd:cd",-79,1140720074517
"41833",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:b1:97:8d",-40,1140720074769
"41834",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720074769
"41835",2006-02-23 12:41:14,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720074769
"41836",2006-02-23 12:41:14,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720074769
"41837",2006-02-23 12:41:14,31.06,7.19,225,"00:0f:a3:39:dd:cd",-78,1140720074769
"41838",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:8d",-41,1140720075021
"41839",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:8a",-62,1140720075021
"41840",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720075021
"41841",2006-02-23 12:41:15,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720075021
"41842",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:3b:c7:c6",-73,1140720075021
"41843",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720075021
"41844",2006-02-23 12:41:15,31.06,7.19,225,"00:0f:a3:39:dd:cd",-80,1140720075021
"41847",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720075273
"41848",2006-02-23 12:41:15,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720075273
"41849",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:90",-80,1140720075273
"41850",2006-02-23 12:41:15,31.06,7.19,225,"00:0f:a3:39:dd:cd",-82,1140720075273
"41853",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720075525
"41854",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720075525
"41855",2006-02-23 12:41:15,31.06,7.19,225,"00:0f:a3:39:e1:c0",-54,1140720075525
"41856",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:8a",-62,1140720075525
"41857",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:3b:c7:c6",-71,1140720075525
"41858",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:90",-78,1140720075525
"41859",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:90",-81,1140720075525
"41860",2006-02-23 12:41:15,31.06,7.19,225,"00:0f:a3:39:dd:cd",-79,1140720075525
"41863",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:8d",-40,1140720075777
"41864",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720075777
"41865",2006-02-23 12:41:15,31.06,7.19,225,"00:14:bf:b1:97:8a",-62,1140720075777
"41866",2006-02-23 12:41:15,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720075777
"41867",2006-02-23 12:41:15,31.06,7.19,225,"00:0f:a3:39:dd:cd",-78,1140720075777
"41869",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720076029
"41870",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720076029
"41871",2006-02-23 12:41:16,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720076029
"41872",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:3b:c7:c6",-73,1140720076029
"41873",2006-02-23 12:41:16,31.06,7.19,225,"00:0f:a3:39:dd:cd",-78,1140720076029
"41876",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:8d",-41,1140720076281
"41877",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720076281
"41878",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720076281
"41879",2006-02-23 12:41:16,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720076281
"41880",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:3b:c7:c6",-72,1140720076281
"41881",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720076281
"41882",2006-02-23 12:41:16,31.06,7.19,225,"00:0f:a3:39:dd:cd",-78,1140720076281
"41884",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720076533
"41885",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720076533
"41886",2006-02-23 12:41:16,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720076533
"41887",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:8a",-65,1140720076533
"41888",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:3b:c7:c6",-74,1140720076533
"41889",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:90",-80,1140720076533
"41890",2006-02-23 12:41:16,31.06,7.19,225,"00:0f:a3:39:dd:cd",-81,1140720076533
"41891",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720076785
"41892",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720076785
"41893",2006-02-23 12:41:16,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720076785
"41894",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:8a",-64,1140720076785
"41895",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:8a",-64,1140720076785
"41896",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:3b:c7:c6",-70,1140720076785
"41897",2006-02-23 12:41:16,31.06,7.19,225,"00:14:bf:b1:97:90",-80,1140720076785
"41898",2006-02-23 12:41:16,31.06,7.19,225,"00:0f:a3:39:dd:cd",-83,1140720076785
"41901",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:8d",-40,1140720077037
"41902",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720077037
"41903",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720077037
"41904",2006-02-23 12:41:17,31.06,7.19,225,"00:0f:a3:39:e1:c0",-58,1140720077037
"41905",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:3b:c7:c6",-74,1140720077037
"41906",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720077037
"41907",2006-02-23 12:41:17,31.06,7.19,225,"00:0f:a3:39:dd:cd",-83,1140720077037
"41909",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:81",-46,1140720077289
"41910",2006-02-23 12:41:17,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720077289
"41911",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:8a",-66,1140720077289
"41912",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:3b:c7:c6",-72,1140720077289
"41913",2006-02-23 12:41:17,31.06,7.19,225,"00:0f:a3:39:dd:cd",-83,1140720077289
"41915",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720077541
"41916",2006-02-23 12:41:17,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720077541
"41917",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:8a",-63,1140720077541
"41918",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:3b:c7:c6",-71,1140720077541
"41919",2006-02-23 12:41:17,31.06,7.19,225,"00:0f:a3:39:dd:cd",-83,1140720077541
"41922",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:8d",-40,1140720077793
"41923",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720077793
"41924",2006-02-23 12:41:17,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720077793
"41925",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:3b:c7:c6",-71,1140720077793
"41926",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720077793
"41927",2006-02-23 12:41:17,31.06,7.19,225,"00:14:bf:b1:97:90",-80,1140720077793
"41928",2006-02-23 12:41:17,31.06,7.19,225,"00:0f:a3:39:dd:cd",-83,1140720077793
"41930",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:8d",-40,1140720078045
"41931",2006-02-23 12:41:18,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720078045
"41932",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:8a",-63,1140720078045
"41933",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:90",-80,1140720078045
"41934",2006-02-23 12:41:18,31.06,7.19,225,"00:0f:a3:39:dd:cd",-81,1140720078045
"41937",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720078297
"41938",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720078297
"41939",2006-02-23 12:41:18,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720078297
"41940",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:90",-78,1140720078297
"41941",2006-02-23 12:41:18,31.06,7.19,225,"00:0f:a3:39:dd:cd",-81,1140720078297
"41944",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720078549
"41945",2006-02-23 12:41:18,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720078549
"41946",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720078549
"41947",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:3b:c7:c6",-71,1140720078549
"41948",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720078549
"41949",2006-02-23 12:41:18,31.06,7.19,225,"00:0f:a3:39:dd:cd",-81,1140720078549
"41952",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720078801
"41953",2006-02-23 12:41:18,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720078801
"41954",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:81",-47,1140720078801
"41955",2006-02-23 12:41:18,31.06,7.19,225,"00:14:bf:b1:97:8a",-62,1140720078801
"41956",2006-02-23 12:41:18,31.06,7.19,225,"00:0f:a3:39:dd:cd",-78,1140720078801
"41958",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:81",-47,1140720079053
"41959",2006-02-23 12:41:19,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720079053
"41960",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720079053
"41961",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:3b:c7:c6",-72,1140720079053
"41962",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720079053
"41963",2006-02-23 12:41:19,31.06,7.19,225,"00:0f:a3:39:dd:cd",-83,1140720079053
"41966",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:81",-46,1140720079305
"41967",2006-02-23 12:41:19,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720079305
"41968",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:8a",-62,1140720079305
"41969",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:3b:c7:c6",-72,1140720079305
"41970",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720079305
"41971",2006-02-23 12:41:19,31.06,7.19,225,"00:0f:a3:39:dd:cd",-79,1140720079305
"41974",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:8d",-38,1140720079557
"41975",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:81",-46,1140720079557
"41976",2006-02-23 12:41:19,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720079557
"41977",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:3b:c7:c6",-69,1140720079557
"41978",2006-02-23 12:41:19,31.06,7.19,225,"00:0f:a3:39:dd:cd",-79,1140720079557
"41980",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:8d",-40,1140720079821
"41981",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:81",-47,1140720079821
"41982",2006-02-23 12:41:19,31.06,7.19,225,"00:0f:a3:39:e1:c0",-57,1140720079821
"41983",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:8a",-65,1140720079821
"41984",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:3b:c7:c6",-69,1140720079821
"41985",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:3b:c7:c6",-69,1140720079821
"41986",2006-02-23 12:41:19,31.06,7.19,225,"00:0f:a3:39:dd:cd",-78,1140720079821
"41987",2006-02-23 12:41:19,31.06,7.19,225,"00:14:bf:b1:97:90",-82,1140720079821
"41990",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720080073
"41991",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720080073
"41992",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:8a",-62,1140720080073
"41993",2006-02-23 12:41:20,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720080073
"41994",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:3b:c7:c6",-69,1140720080073
"41995",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:90",-78,1140720080073
"41996",2006-02-23 12:41:20,31.06,7.19,225,"00:0f:a3:39:dd:cd",-78,1140720080073
"41999",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720080325
"42000",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:81",-46,1140720080325
"42001",2006-02-23 12:41:20,31.06,7.19,225,"00:0f:a3:39:e1:c0",-57,1140720080325
"42002",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720080325
"42003",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:3b:c7:c6",-68,1140720080325
"42004",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:90",-80,1140720080325
"42005",2006-02-23 12:41:20,31.06,7.19,225,"00:0f:a3:39:dd:cd",-82,1140720080325
"42008",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720080577
"42009",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:81",-46,1140720080577
"42010",2006-02-23 12:41:20,31.06,7.19,225,"00:0f:a3:39:e1:c0",-57,1140720080577
"42011",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:8a",-66,1140720080577
"42012",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:3b:c7:c6",-70,1140720080577
"42013",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:90",-80,1140720080577
"42014",2006-02-23 12:41:20,31.06,7.19,225,"00:0f:a3:39:dd:cd",-80,1140720080577
"42016",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720080829
"42017",2006-02-23 12:41:20,31.06,7.19,225,"00:0f:a3:39:e1:c0",-57,1140720080829
"42018",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:81",-46,1140720080829
"42019",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:8a",-62,1140720080829
"42020",2006-02-23 12:41:20,31.06,7.19,225,"00:0f:a3:39:dd:cd",-79,1140720080829
"42021",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720080829
"42022",2006-02-23 12:41:20,31.06,7.19,225,"00:14:bf:3b:c7:c6",-69,1140720080829
"42023",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:8d",-40,1140720081081
"42024",2006-02-23 12:41:21,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720081081
"42025",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:8a",-65,1140720081081
"42026",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:3b:c7:c6",-69,1140720081081
"42027",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:90",-80,1140720081081
"42028",2006-02-23 12:41:21,31.06,7.19,225,"00:0f:a3:39:dd:cd",-79,1140720081081
"42030",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720081333
"42031",2006-02-23 12:41:21,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720081333
"42032",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:8a",-66,1140720081333
"42033",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:90",-81,1140720081333
"42034",2006-02-23 12:41:21,31.06,7.19,225,"00:0f:a3:39:dd:cd",-81,1140720081333
"42037",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:8d",-40,1140720081585
"42038",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720081585
"42039",2006-02-23 12:41:21,31.06,7.19,225,"00:0f:a3:39:e1:c0",-57,1140720081585
"42040",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:8a",-62,1140720081585
"42041",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:3b:c7:c6",-71,1140720081585
"42042",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:90",-78,1140720081585
"42043",2006-02-23 12:41:21,31.06,7.19,225,"00:0f:a3:39:dd:cd",-81,1140720081585
"42045",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:8d",-41,1140720081837
"42046",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:81",-46,1140720081837
"42047",2006-02-23 12:41:21,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720081837
"42048",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:b1:97:8a",-60,1140720081837
"42049",2006-02-23 12:41:21,31.06,7.19,225,"00:14:bf:3b:c7:c6",-71,1140720081837
"42050",2006-02-23 12:41:21,31.06,7.19,225,"00:0f:a3:39:dd:cd",-80,1140720081837
"42052",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720082089
"42053",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720082089
"42054",2006-02-23 12:41:22,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720082089
"42055",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720082089
"42056",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:90",-81,1140720082089
"42057",2006-02-23 12:41:22,31.06,7.19,225,"00:0f:a3:39:dd:cd",-82,1140720082089
"42058",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:3b:c7:c6",-69,1140720082089
"42060",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720082341
"42061",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720082341
"42062",2006-02-23 12:41:22,31.06,7.19,225,"00:0f:a3:39:e1:c0",-57,1140720082341
"42063",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:3b:c7:c6",-70,1140720082341
"42064",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:90",-82,1140720082341
"42065",2006-02-23 12:41:22,31.06,7.19,225,"00:0f:a3:39:dd:cd",-80,1140720082341
"42067",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720082593
"42068",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720082593
"42069",2006-02-23 12:41:22,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720082593
"42070",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720082593
"42071",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:3b:c7:c6",-69,1140720082593
"42072",2006-02-23 12:41:22,31.06,7.19,225,"00:0f:a3:39:dd:cd",-78,1140720082593
"42073",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:81",-47,1140720082845
"42074",2006-02-23 12:41:22,31.06,7.19,225,"00:0f:a3:39:e1:c0",-57,1140720082845
"42075",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:3b:c7:c6",-71,1140720082845
"42076",2006-02-23 12:41:22,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720082845
"42077",2006-02-23 12:41:22,31.06,7.19,225,"00:0f:a3:39:dd:cd",-82,1140720082845
"42079",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720083097
"42080",2006-02-23 12:41:23,31.06,7.19,225,"00:0f:a3:39:e1:c0",-57,1140720083097
"42081",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:8a",-60,1140720083097
"42082",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:3b:c7:c6",-69,1140720083097
"42083",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720083097
"42084",2006-02-23 12:41:23,31.06,7.19,225,"00:0f:a3:39:dd:cd",-79,1140720083097
"42086",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720083349
"42087",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:81",-46,1140720083349
"42088",2006-02-23 12:41:23,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720083349
"42089",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720083349
"42090",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720083349
"42091",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:3b:c7:c6",-70,1140720083349
"42092",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:90",-78,1140720083349
"42095",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:3b:c7:c6",-70,1140720083601
"42096",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:8d",-38,1140720083854
"42097",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:8d",-38,1140720083854
"42098",2006-02-23 12:41:23,31.06,7.19,225,"00:0f:a3:39:e1:c0",-57,1140720083854
"42099",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720083854
"42100",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:8a",-62,1140720083854
"42101",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:3b:c7:c6",-70,1140720083854
"42102",2006-02-23 12:41:23,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720083854
"42103",2006-02-23 12:41:23,31.06,7.19,225,"00:0f:a3:39:dd:cd",-81,1140720083854
"42106",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720084105
"42107",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:81",-46,1140720084105
"42108",2006-02-23 12:41:24,31.06,7.19,225,"00:0f:a3:39:e1:c0",-57,1140720084105
"42109",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720084105
"42110",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:90",-82,1140720084105
"42111",2006-02-23 12:41:24,31.06,7.19,225,"00:0f:a3:39:dd:cd",-81,1140720084105
"42114",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:8d",-40,1140720084357
"42115",2006-02-23 12:41:24,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720084357
"42116",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:8a",-61,1140720084357
"42117",2006-02-23 12:41:24,31.06,7.19,225,"00:0f:a3:39:dd:cd",-79,1140720084357
"42119",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720084609
"42120",2006-02-23 12:41:24,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720084609
"42121",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:8a",-62,1140720084609
"42122",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:3b:c7:c6",-69,1140720084609
"42123",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:90",-81,1140720084609
"42124",2006-02-23 12:41:24,31.06,7.19,225,"00:0f:a3:39:dd:cd",-80,1140720084609
"42126",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:8d",-40,1140720084862
"42127",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720084862
"42128",2006-02-23 12:41:24,31.06,7.19,225,"00:0f:a3:39:e1:c0",-55,1140720084862
"42129",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:8a",-62,1140720084862
"42130",2006-02-23 12:41:24,31.06,7.19,225,"00:14:bf:b1:97:90",-82,1140720084862
"42131",2006-02-23 12:41:24,31.06,7.19,225,"00:0f:a3:39:dd:cd",-81,1140720084862
"42134",2006-02-23 12:41:25,31.06,7.19,225,"00:14:bf:b1:97:8d",-39,1140720085114
"42135",2006-02-23 12:41:25,31.06,7.19,225,"00:14:bf:b1:97:81",-45,1140720085114
"42136",2006-02-23 12:41:25,31.06,7.19,225,"00:0f:a3:39:e1:c0",-56,1140720085114
"42137",2006-02-23 12:41:25,31.06,7.19,225,"00:14:bf:3b:c7:c6",-74,1140720085114
"42138",2006-02-23 12:41:25,31.06,7.19,225,"00:14:bf:b1:97:90",-79,1140720085114
"42139",2006-02-23 12:41:25,31.06,7.19,225,"00:0f:a3:39:dd:cd",-79,1140720085114
